success,code,data,responseTimestamp
True,SUCCESS,"[{'entityName': 'bengaluru urban', 'metric': {'type': 'TOTAL', 'count': 69812, 'amount': 99096628.0}}, {'entityName': 'pune', 'metric': {'type': 'TOTAL', 'count': 25943, 'amount': 39373541.0}}, {'entityName': 'chennai', 'metric': {'type': 'TOTAL', 'count': 15678, 'amount': 16453783.0}}, {'entityName': 'thane', 'metric': {'type': 'TOTAL', 'count': 15403, 'amount': 20442020.0}}, {'entityName': 'rangareddy', 'metric': {'type': 'TOTAL', 'count': 13998, 'amount': 20753771.0}}, {'entityName': 'mumbai suburban', 'metric': {'type': 'TOTAL', 'count': 12717, 'amount': 15575502.000000002}}, {'entityName': 'medchal malkajgiri', 'metric': {'type': 'TOTAL', 'count': 11833, 'amount': 17077694.0}}, {'entityName': 'gurugram', 'metric': {'type': 'TOTAL', 'count': 11759, 'amount': 15891256.999999998}}, {'entityName': 'jaipur', 'metric': {'type': 'TOTAL', 'count': 11344, 'amount': 16436901.0}}, {'entityName': 'thiruvallur', 'metric': {'type': 'TOTAL', 'count': 10840, 'amount': 12569262.000000002}}]",1692619338756
True,SUCCESS,"[{'entityName': '560068', 'metric': {'type': 'TOTAL', 'count': 3141, 'amount': 3959944.0}}, {'entityName': '560037', 'metric': {'type': 'TOTAL', 'count': 2575, 'amount': 3376141.0}}, {'entityName': '500072', 'metric': {'type': 'TOTAL', 'count': 2534, 'amount': 3686902.0}}, {'entityName': '560076', 'metric': {'type': 'TOTAL', 'count': 2184, 'amount': 3330509.0}}, {'entityName': '122001', 'metric': {'type': 'TOTAL', 'count': 2154, 'amount': 2955207.0}}, {'entityName': '560043', 'metric': {'type': 'TOTAL', 'count': 2126, 'amount': 3158190.0}}, {'entityName': '560078', 'metric': {'type': 'TOTAL', 'count': 2051, 'amount': 2883618.0}}, {'entityName': '201301', 'metric': {'type': 'TOTAL', 'count': 1992, 'amount': 2418828.0}}, {'entityName': '411057', 'metric': {'type': 'TOTAL', 'count': 1944, 'amount': 2581267.0}}, {'entityName': '560100', 'metric': {'type': 'TOTAL', 'count': 1843, 'amount': 2510992.0}}]",1692619338756
True,SUCCESS,"[{'entityName': 'karnataka', 'metric': {'type': 'TOTAL', 'count': 139699, 'amount': 199448538.0}}, {'entityName': 'maharashtra', 'metric': {'type': 'TOTAL', 'count': 104872, 'amount': 151171882.0}}, {'entityName': 'tamil nadu', 'metric': {'type': 'TOTAL', 'count': 91069, 'amount': 114625592.99999999}}, {'entityName': 'uttar pradesh', 'metric': {'type': 'TOTAL', 'count': 78940, 'amount': 121483170.0}}, {'entityName': 'kerala', 'metric': {'type': 'TOTAL', 'count': 66059, 'amount': 110021582.0}}, {'entityName': 'telangana', 'metric': {'type': 'TOTAL', 'count': 61523, 'amount': 84397465.0}}, {'entityName': 'west bengal', 'metric': {'type': 'TOTAL', 'count': 58131, 'amount': 76359312.0}}, {'entityName': 'gujarat', 'metric': {'type': 'TOTAL', 'count': 51049, 'amount': 65768085.0}}, {'entityName': 'delhi', 'metric': {'type': 'TOTAL', 'count': 47113, 'amount': 58878500.0}}, {'entityName': 'andhra pradesh', 'metric': {'type': 'TOTAL', 'count': 43150, 'amount': 57802396.0}}]",1697612170585
True,SUCCESS,"[{'entityName': 'bengaluru urban', 'metric': {'type': 'TOTAL', 'count': 81520, 'amount': 109497225.00000001}}, {'entityName': 'pune', 'metric': {'type': 'TOTAL', 'count': 25053, 'amount': 36210265.0}}, {'entityName': 'chennai', 'metric': {'type': 'TOTAL', 'count': 17189, 'amount': 16904783.0}}, {'entityName': 'rangareddy', 'metric': {'type': 'TOTAL', 'count': 16236, 'amount': 23374057.0}}, {'entityName': 'thane', 'metric': {'type': 'TOTAL', 'count': 14544, 'amount': 18428928.0}}, {'entityName': 'ahmadabad', 'metric': {'type': 'TOTAL', 'count': 13645, 'amount': 16204152.0}}, {'entityName': 'gurugram', 'metric': {'type': 'TOTAL', 'count': 13467, 'amount': 16796070.0}}, {'entityName': 'surat', 'metric': {'type': 'TOTAL', 'count': 13306, 'amount': 13249715.0}}, {'entityName': 'medchal malkajgiri', 'metric': {'type': 'TOTAL', 'count': 13044, 'amount': 17698951.0}}, {'entityName': 'mumbai suburban', 'metric': {'type': 'TOTAL', 'count': 12754, 'amount': 14762376.0}}]",1697612170585
True,SUCCESS,"[{'entityName': '560068', 'metric': {'type': 'TOTAL', 'count': 3688, 'amount': 4646310.0}}, {'entityName': '560037', 'metric': {'type': 'TOTAL', 'count': 2892, 'amount': 3957250.0}}, {'entityName': '500072', 'metric': {'type': 'TOTAL', 'count': 2646, 'amount': 3365765.0}}, {'entityName': '560076', 'metric': {'type': 'TOTAL', 'count': 2534, 'amount': 3590807.0}}, {'entityName': '122001', 'metric': {'type': 'TOTAL', 'count': 2457, 'amount': 3051171.0}}, {'entityName': '560043', 'metric': {'type': 'TOTAL', 'count': 2443, 'amount': 3288213.0}}, {'entityName': '560078', 'metric': {'type': 'TOTAL', 'count': 2402, 'amount': 3244684.0}}, {'entityName': '201301', 'metric': {'type': 'TOTAL', 'count': 2320, 'amount': 2626339.0}}, {'entityName': '560100', 'metric': {'type': 'TOTAL', 'count': 2147, 'amount': 2864673.0}}, {'entityName': '411057', 'metric': {'type': 'TOTAL', 'count': 2098, 'amount': 2821693.0}}]",1697612170585
True,SUCCESS,"[{'entityName': 'karnataka', 'metric': {'type': 'TOTAL', 'count': 156076, 'amount': 248056310.99999997}}, {'entityName': 'maharashtra', 'metric': {'type': 'TOTAL', 'count': 136968, 'amount': 217657114.0}}, {'entityName': 'tamil nadu', 'metric': {'type': 'TOTAL', 'count': 104871, 'amount': 139433796.0}}, {'entityName': 'uttar pradesh', 'metric': {'type': 'TOTAL', 'count': 92125, 'amount': 165509877.0}}, {'entityName': 'kerala', 'metric': {'type': 'TOTAL', 'count': 73543, 'amount': 121905046.0}}, {'entityName': 'west bengal', 'metric': {'type': 'TOTAL', 'count': 72712, 'amount': 100365562.0}}, {'entityName': 'telangana', 'metric': {'type': 'TOTAL', 'count': 63993, 'amount': 105605522.0}}, {'entityName': 'delhi', 'metric': {'type': 'TOTAL', 'count': 56336, 'amount': 77332401.0}}, {'entityName': 'rajasthan', 'metric': {'type': 'TOTAL', 'count': 49741, 'amount': 94701652.0}}, {'entityName': 'haryana', 'metric': {'type': 'TOTAL', 'count': 47506, 'amount': 80747159.0}}]",1706092828874
True,SUCCESS,"[{'entityName': 'bengaluru urban', 'metric': {'type': 'TOTAL', 'count': 88349, 'amount': 133137089.00000001}}, {'entityName': 'pune', 'metric': {'type': 'TOTAL', 'count': 30243, 'amount': 50492209.0}}, {'entityName': 'thane', 'metric': {'type': 'TOTAL', 'count': 21339, 'amount': 28481783.0}}, {'entityName': 'mumbai suburban', 'metric': {'type': 'TOTAL', 'count': 18186, 'amount': 22723247.0}}, {'entityName': 'chennai', 'metric': {'type': 'TOTAL', 'count': 18144, 'amount': 19953865.0}}, {'entityName': 'rangareddy', 'metric': {'type': 'TOTAL', 'count': 16541, 'amount': 29175361.0}}, {'entityName': 'jaipur', 'metric': {'type': 'TOTAL', 'count': 14759, 'amount': 25167653.0}}, {'entityName': 'gurugram', 'metric': {'type': 'TOTAL', 'count': 14118, 'amount': 20950373.0}}, {'entityName': 'north twenty four parganas', 'metric': {'type': 'TOTAL', 'count': 13483, 'amount': 19211808.0}}, {'entityName': 'ernakulam', 'metric': {'type': 'TOTAL', 'count': 13336, 'amount': 21283249.0}}]",1706092828874
True,SUCCESS,"[{'entityName': '560068', 'metric': {'type': 'TOTAL', 'count': 3947, 'amount': 5606578.0}}, {'entityName': '560037', 'metric': {'type': 'TOTAL', 'count': 2973, 'amount': 4120542.0}}, {'entityName': '560043', 'metric': {'type': 'TOTAL', 'count': 2809, 'amount': 4454698.0}}, {'entityName': '560076', 'metric': {'type': 'TOTAL', 'count': 2591, 'amount': 4025991.0}}, {'entityName': '411057', 'metric': {'type': 'TOTAL', 'count': 2574, 'amount': 4010497.0}}, {'entityName': '500072', 'metric': {'type': 'TOTAL', 'count': 2539, 'amount': 4276139.0}}, {'entityName': '201301', 'metric': {'type': 'TOTAL', 'count': 2521, 'amount': 3339961.0}}, {'entityName': '560078', 'metric': {'type': 'TOTAL', 'count': 2515, 'amount': 3710977.0}}, {'entityName': '122001', 'metric': {'type': 'TOTAL', 'count': 2474, 'amount': 3601541.0}}, {'entityName': '110059', 'metric': {'type': 'TOTAL', 'count': 2330, 'amount': 3163916.0}}]",1706092828874
True,SUCCESS,"[{'entityName': 'karnataka', 'metric': {'type': 'TOTAL', 'count': 169357, 'amount': 264708700.0}}, {'entityName': 'maharashtra', 'metric': {'type': 'TOTAL', 'count': 149016, 'amount': 224725389.0}}, {'entityName': 'tamil nadu', 'metric': {'type': 'TOTAL', 'count': 111521, 'amount': 148976175.0}}, {'entityName': 'uttar pradesh', 'metric': {'type': 'TOTAL', 'count': 103701, 'amount': 176442664.0}}, {'entityName': 'west bengal', 'metric': {'type': 'TOTAL', 'count': 79576, 'amount': 104987908.99999999}}, {'entityName': 'kerala', 'metric': {'type': 'TOTAL', 'count': 73106, 'amount': 115101791.0}}, {'entityName': 'telangana', 'metric': {'type': 'TOTAL', 'count': 67388, 'amount': 105607539.0}}, {'entityName': 'rajasthan', 'metric': {'type': 'TOTAL', 'count': 59127, 'amount': 102926410.0}}, {'entityName': 'delhi', 'metric': {'type': 'TOTAL', 'count': 53050, 'amount': 76232346.0}}, {'entityName': 'bihar', 'metric': {'type': 'TOTAL', 'count': 51592, 'amount': 63844442.0}}]",1714727715291
True,SUCCESS,"[{'entityName': 'bengaluru urban', 'metric': {'type': 'TOTAL', 'count': 90180, 'amount': 142519454.0}}, {'entityName': 'pune', 'metric': {'type': 'TOTAL', 'count': 31744, 'amount': 51048763.0}}, {'entityName': 'chennai', 'metric': {'type': 'TOTAL', 'count': 20315, 'amount': 23283126.0}}, {'entityName': 'thane', 'metric': {'type': 'TOTAL', 'count': 20270, 'amount': 27149286.999999996}}, {'entityName': 'mumbai suburban', 'metric': {'type': 'TOTAL', 'count': 17918, 'amount': 22557721.0}}, {'entityName': 'rangareddy', 'metric': {'type': 'TOTAL', 'count': 16320, 'amount': 28043766.999999996}}, {'entityName': 'jaipur', 'metric': {'type': 'TOTAL', 'count': 15526, 'amount': 26905546.0}}, {'entityName': 'gurugram', 'metric': {'type': 'TOTAL', 'count': 14505, 'amount': 21783690.0}}, {'entityName': 'north twenty four parganas', 'metric': {'type': 'TOTAL', 'count': 14070, 'amount': 19836922.0}}, {'entityName': 'thiruvallur', 'metric': {'type': 'TOTAL', 'count': 13891, 'amount': 17283816.0}}]",1714727715291
True,SUCCESS,"[{'entityName': '560068', 'metric': {'type': 'TOTAL', 'count': 3871, 'amount': 5672343.0}}, {'entityName': '560076', 'metric': {'type': 'TOTAL', 'count': 2776, 'amount': 4596888.0}}, {'entityName': '560037', 'metric': {'type': 'TOTAL', 'count': 2685, 'amount': 3989582.0}}, {'entityName': '560043', 'metric': {'type': 'TOTAL', 'count': 2655, 'amount': 4698522.0}}, {'entityName': '560078', 'metric': {'type': 'TOTAL', 'count': 2621, 'amount': 4342390.0}}, {'entityName': '122001', 'metric': {'type': 'TOTAL', 'count': 2542, 'amount': 3582671.0}}, {'entityName': '201301', 'metric': {'type': 'TOTAL', 'count': 2451, 'amount': 3288770.0}}, {'entityName': '411057', 'metric': {'type': 'TOTAL', 'count': 2366, 'amount': 3619740.0}}, {'entityName': '500072', 'metric': {'type': 'TOTAL', 'count': 2338, 'amount': 3847111.0}}, {'entityName': '560100', 'metric': {'type': 'TOTAL', 'count': 2288, 'amount': 3663878.0}}]",1714727715291
True,SUCCESS,"[{'entityName': 'karnataka', 'metric': {'type': 'TOTAL', 'count': 142599, 'amount': 239304982.0}}, {'entityName': 'maharashtra', 'metric': {'type': 'TOTAL', 'count': 118933, 'amount': 198945046.0}}, {'entityName': 'tamil nadu', 'metric': {'type': 'TOTAL', 'count': 97348, 'amount': 135972378.0}}, {'entityName': 'uttar pradesh', 'metric': {'type': 'TOTAL', 'count': 92458, 'amount': 159894258.0}}, {'entityName': 'west bengal', 'metric': {'type': 'TOTAL', 'count': 67048, 'amount': 89476633.0}}, {'entityName': 'kerala', 'metric': {'type': 'TOTAL', 'count': 65271, 'amount': 108142369.0}}, {'entityName': 'telangana', 'metric': {'type': 'TOTAL', 'count': 56941, 'amount': 96037304.0}}, {'entityName': 'rajasthan', 'metric': {'type': 'TOTAL', 'count': 55241, 'amount': 95504657.0}}, {'entityName': 'bihar', 'metric': {'type': 'TOTAL', 'count': 49101, 'amount': 65285065.0}}, {'entityName': 'delhi', 'metric': {'type': 'TOTAL', 'count': 46189, 'amount': 68046072.0}}]",1722517838481
True,SUCCESS,"[{'entityName': 'bengaluru urban', 'metric': {'type': 'TOTAL', 'count': 74985, 'amount': 126101324.0}}, {'entityName': 'pune', 'metric': {'type': 'TOTAL', 'count': 26444, 'amount': 46956580.0}}, {'entityName': 'chennai', 'metric': {'type': 'TOTAL', 'count': 18043, 'amount': 21201607.0}}, {'entityName': 'jaipur', 'metric': {'type': 'TOTAL', 'count': 15812, 'amount': 26736985.0}}, {'entityName': 'thane', 'metric': {'type': 'TOTAL', 'count': 15340, 'amount': 22859227.0}}, {'entityName': 'rangareddy', 'metric': {'type': 'TOTAL', 'count': 14737, 'amount': 27179956.0}}, {'entityName': 'mumbai suburban', 'metric': {'type': 'TOTAL', 'count': 14014, 'amount': 18993290.0}}, {'entityName': 'gurugram', 'metric': {'type': 'TOTAL', 'count': 12964, 'amount': 18926670.0}}, {'entityName': 'north twenty four parganas', 'metric': {'type': 'TOTAL', 'count': 12366, 'amount': 17517949.0}}, {'entityName': 'thiruvallur', 'metric': {'type': 'TOTAL', 'count': 12220, 'amount': 16133783.0}}]",1722517838481
True,SUCCESS,"[{'entityName': '560068', 'metric': {'type': 'TOTAL', 'count': 3282, 'amount': 5271425.0}}, {'entityName': '560037', 'metric': {'type': 'TOTAL', 'count': 2469, 'amount': 4089538.0}}, {'entityName': '122001', 'metric': {'type': 'TOTAL', 'count': 2356, 'amount': 3374341.0}}, {'entityName': '560076', 'metric': {'type': 'TOTAL', 'count': 2238, 'amount': 3928312.0}}, {'entityName': '560043', 'metric': {'type': 'TOTAL', 'count': 2235, 'amount': 3997393.0}}, {'entityName': '560078', 'metric': {'type': 'TOTAL', 'count': 2193, 'amount': 3581757.0}}, {'entityName': '201301', 'metric': {'type': 'TOTAL', 'count': 2172, 'amount': 3036110.0}}, {'entityName': '411057', 'metric': {'type': 'TOTAL', 'count': 2103, 'amount': 3395840.0}}, {'entityName': '500072', 'metric': {'type': 'TOTAL', 'count': 1966, 'amount': 3066397.0}}, {'entityName': '560100', 'metric': {'type': 'TOTAL', 'count': 1961, 'amount': 3095214.0}}]",1722517838481
True,SUCCESS,"[{'entityName': 'karnataka', 'metric': {'type': 'TOTAL', 'count': 174990, 'amount': 287393291.0}}, {'entityName': 'maharashtra', 'metric': {'type': 'TOTAL', 'count': 119776, 'amount': 201319952.0}}, {'entityName': 'tamil nadu', 'metric': {'type': 'TOTAL', 'count': 116867, 'amount': 162128271.0}}, {'entityName': 'uttar pradesh', 'metric': {'type': 'TOTAL', 'count': 92930, 'amount': 157303596.0}}, {'entityName': 'kerala', 'metric': {'type': 'TOTAL', 'count': 79123, 'amount': 131721698.99999999}}, {'entityName': 'west bengal', 'metric': {'type': 'TOTAL', 'count': 77158, 'amount': 107451766.0}}, {'entityName': 'telangana', 'metric': {'type': 'TOTAL', 'count': 64873, 'amount': 110715264.0}}, {'entityName': 'rajasthan', 'metric': {'type': 'TOTAL', 'count': 64533, 'amount': 108827800.00000001}}, {'entityName': 'haryana', 'metric': {'type': 'TOTAL', 'count': 49735, 'amount': 79198642.0}}, {'entityName': 'delhi', 'metric': {'type': 'TOTAL', 'count': 49150, 'amount': 71139489.0}}]",1739974365724
True,SUCCESS,"[{'entityName': 'bengaluru urban', 'metric': {'type': 'TOTAL', 'count': 96935, 'amount': 156230238.0}}, {'entityName': 'chennai', 'metric': {'type': 'TOTAL', 'count': 35114, 'amount': 42146763.0}}, {'entityName': 'pune', 'metric': {'type': 'TOTAL', 'count': 26286, 'amount': 46687497.99999999}}, {'entityName': 'jaipur', 'metric': {'type': 'TOTAL', 'count': 15969, 'amount': 25033274.0}}, {'entityName': 'rangareddy', 'metric': {'type': 'TOTAL', 'count': 15791, 'amount': 29402130.0}}, {'entityName': 'thane', 'metric': {'type': 'TOTAL', 'count': 15453, 'amount': 22511361.0}}, {'entityName': 'gurugram', 'metric': {'type': 'TOTAL', 'count': 14956, 'amount': 21502434.0}}, {'entityName': 'north twenty four parganas', 'metric': {'type': 'TOTAL', 'count': 14047, 'amount': 20510126.999999996}}, {'entityName': 'ernakulam', 'metric': {'type': 'TOTAL', 'count': 14031, 'amount': 23407883.0}}, {'entityName': 'medchal malkajgiri', 'metric': {'type': 'TOTAL', 'count': 13882, 'amount': 23616761.0}}]",1739974365724
True,SUCCESS,"[{'entityName': '560068', 'metric': {'type': 'TOTAL', 'count': 3453, 'amount': 5413163.0}}, {'entityName': '560100', 'metric': {'type': 'TOTAL', 'count': 3241, 'amount': 5455946.0}}, {'entityName': '560037', 'metric': {'type': 'TOTAL', 'count': 2876, 'amount': 4315416.0}}, {'entityName': '560066', 'metric': {'type': 'TOTAL', 'count': 2654, 'amount': 4668286.0}}, {'entityName': '560076', 'metric': {'type': 'TOTAL', 'count': 2402, 'amount': 4241341.0}}, {'entityName': '201301', 'metric': {'type': 'TOTAL', 'count': 2329, 'amount': 3345795.0}}, {'entityName': '500072', 'metric': {'type': 'TOTAL', 'count': 2327, 'amount': 3766931.0}}, {'entityName': '560091', 'metric': {'type': 'TOTAL', 'count': 2326, 'amount': 3714785.0}}, {'entityName': '122001', 'metric': {'type': 'TOTAL', 'count': 2270, 'amount': 3090606.0}}, {'entityName': '560103', 'metric': {'type': 'TOTAL', 'count': 2228, 'amount': 3764086.0}}]",1739974365724
True,SUCCESS,"[{'entityName': 'karnataka', 'metric': {'type': 'TOTAL', 'count': 183532, 'amount': 305861806.0}}, {'entityName': 'maharashtra', 'metric': {'type': 'TOTAL', 'count': 168078, 'amount': 266942711.0}}, {'entityName': 'tamil nadu', 'metric': {'type': 'TOTAL', 'count': 127002, 'amount': 173784251.0}}, {'entityName': 'uttar pradesh', 'metric': {'type': 'TOTAL', 'count': 116589, 'amount': 199179867.0}}, {'entityName': 'west bengal', 'metric': {'type': 'TOTAL', 'count': 91719, 'amount': 120602777.0}}, {'entityName': 'kerala', 'metric': {'type': 'TOTAL', 'count': 89533, 'amount': 144083113.0}}, {'entityName': 'telangana', 'metric': {'type': 'TOTAL', 'count': 78498, 'amount': 124755619.0}}, {'entityName': 'rajasthan', 'metric': {'type': 'TOTAL', 'count': 73530, 'amount': 127930986.00000001}}, {'entityName': 'delhi', 'metric': {'type': 'TOTAL', 'count': 67962, 'amount': 94390728.0}}, {'entityName': 'bihar', 'metric': {'type': 'TOTAL', 'count': 62662, 'amount': 83739800.0}}]",1739974587723
True,SUCCESS,"[{'entityName': 'bengaluru urban', 'metric': {'type': 'TOTAL', 'count': 95390, 'amount': 159224823.0}}, {'entityName': 'chennai', 'metric': {'type': 'TOTAL', 'count': 35408, 'amount': 43569170.0}}, {'entityName': 'pune', 'metric': {'type': 'TOTAL', 'count': 35259, 'amount': 60734341.0}}, {'entityName': 'thane', 'metric': {'type': 'TOTAL', 'count': 23491, 'amount': 31407984.0}}, {'entityName': 'mumbai suburban', 'metric': {'type': 'TOTAL', 'count': 19612, 'amount': 25682802.000000004}}, {'entityName': 'rangareddy', 'metric': {'type': 'TOTAL', 'count': 18678, 'amount': 32749841.0}}, {'entityName': 'ahmedabad', 'metric': {'type': 'TOTAL', 'count': 18268, 'amount': 25165090.0}}, {'entityName': 'jaipur', 'metric': {'type': 'TOTAL', 'count': 17081, 'amount': 28322938.0}}, {'entityName': 'gurugram', 'metric': {'type': 'TOTAL', 'count': 16973, 'amount': 25145011.999999996}}, {'entityName': 'medchal malkajgiri', 'metric': {'type': 'TOTAL', 'count': 16649, 'amount': 27751989.999999996}}]",1739974587723
True,SUCCESS,"[{'entityName': '560068', 'metric': {'type': 'TOTAL', 'count': 3520, 'amount': 5740577.0}}, {'entityName': '560100', 'metric': {'type': 'TOTAL', 'count': 3152, 'amount': 5158211.0}}, {'entityName': '201301', 'metric': {'type': 'TOTAL', 'count': 2964, 'amount': 4217141.0}}, {'entityName': '110059', 'metric': {'type': 'TOTAL', 'count': 2785, 'amount': 3658733.0}}, {'entityName': '411057', 'metric': {'type': 'TOTAL', 'count': 2775, 'amount': 4649485.0}}, {'entityName': '500072', 'metric': {'type': 'TOTAL', 'count': 2743, 'amount': 4242713.0}}, {'entityName': '560037', 'metric': {'type': 'TOTAL', 'count': 2720, 'amount': 4500835.0}}, {'entityName': '122001', 'metric': {'type': 'TOTAL', 'count': 2604, 'amount': 3793725.0}}, {'entityName': '560066', 'metric': {'type': 'TOTAL', 'count': 2453, 'amount': 4252390.0}}, {'entityName': '500081', 'metric': {'type': 'TOTAL', 'count': 2391, 'amount': 3983642.0}}]",1739974587723
